flight_id vertical speed track all 
AUA5ET_3429 False False False False 
AUA5ET_3477 False False False False 
AUA5ET_3614 False False False False 
AUA5ET_3623 False False False False 
AUA5ET_3652 False False False False 
AUA5ET_3653 False False False False 
AUA5ET_3663 False False False False 
AUA5ET_3814 False False False False 
AUA5ET_3951 False False False False 
AUA5ET_3952 False False False False 
AUA5ET_3965 False False False False 
AUA5ET_3966 False False False False 
AUA5ET_3967 False False False False 
AUA5ET_3968 False False False False 
AUA5ET_4064 False False False False 
AUA5ET_4082 False False False False 
AUA5ET_4083 False False False False 
AUA5ET_4084 False False False False 
AUA5ET_4085 False False False False 
AUA5PM_3287 False False False False 
AUA5PM_3415 False False False False 
AUA5PM_3416 False False False False 
AXY0907_19500 False False False False 
AZA4DG_19208 False False False False 
AZA4DG_19210 False False False False 
AZA4DG_19243 False False False False 
AZA4DG_19249 False False False False 
AZA4DG_19261 False True False False 
AZA4DG_19278 False False False False 
AZA4DG_19282 False False False False 
AZA572_19183 False False False False 
AZE19XX_2329 False False False False 
AZE62BI_2333 False False False False 
BAW14R_2434 False False False False 
BAW14R_2460 False False False False 
BAW14R_2523 False False False False 
BAW14R_2603 True False False False 
BAW708Z_2386 False False False False 
BAW708Z_2408 False False False False 
BAW708Z_2417 False False False False 
BAW708Z_2418 False False False False 
BAW708Z_2428 False False False False 
BAW708Z_2455 True False False False 
BAW708Z_2464 False False False False 
BAW708Z_2856 False False False False 
BAW708Z_2860 False False False False 
BAW708Z_2879 False False False False 
BAW708Z_2892 False False False False 
BAW710_2456 False False False False 
BAW712T_2716 False False False False 
BAW712T_2835 False False False False 
BAW714T_2525 False False False False 
BAW714T_2865 False False False False 
BAW718_2390 False False False False 
BAW718_2411 False False False False 
BAW718_2496 False False False False 
BAW718_2550 False False False False 
BAW718_2558 False False False False 
BAW718_2609 False False False False 
BAW718_2853 False False False False 
BAW720T_2382 False False False False 
BAW720T_2383 False False False False 
BAW720T_2385 False False False False 
BAW720T_2392 False False False False 
BAW720T_2400 False False False False 
BAW720T_2412 False False False False 
BAW720T_2426 False False False False 
BAW720T_2431 False False False False 
BAW720T_2448 False False False False 
BAW720T_2453 False False False False 
BAW720T_2472 False False False False 
BAW720T_2473 False False False False 
BAW720T_2490 False False False False 
BAW720T_2491 False False False False 
BAW720T_2492 False False False False 
BAW720T_2497 False False False False 
BAW720T_2498 False False False False 
BAW720T_2518 False False False False 
BAW720T_2521 False False False False 
BAW720T_2526 False False False False 
BAW720T_2528 False False False False 
BAW720T_2533 False False False False 
BAW720T_2534 False False False False 
BAW720T_2547 False False False False 
BAW720T_2551 False False False False 
BAW720T_2552 False False False False 
BAW720T_2561 False False False False 
BAW720T_2567 False False False False 
BAW720T_2569 False False False False 
BAW720T_2572 False False False False 
BAW720T_2575 False False False False 
BAW720T_2580 False False False False 
BAW720T_2701 False False False False 
BAW720T_2718 False False False False 
BAW720T_2719 False False False False 
BAW720T_2820 False False False False 
BAW720T_2858 False False False False 
BAW720T_2876 False False False False 
BAW720T_2897 False False False False 
BAW720T_2951 False False False False 
BAW744_2978 False False False False 
BTI6CV_19749 False False False False 
BTI6CV_19756 False False False False 
BTI6CV_19782 False False False False 
BTI7PY_19745 False False False False 
CAZ102_5568 False False False False 
CAZ103_5572 False False False False 
CAZ202_18351 False False False False 
CAZ401_5576 False False False False 
CAZ405_5595 False False False False 
CAZ601_16231 False False False False 
CAZ802_16243 False False False False 
CAZ802_16244 False False False False 
CAZ902_15905 True False False False 
CCA781_20136 False False False False 
CCA781_20137 False False False False 
CCA781_20148 False False False False 
CFE54K_2899 False False False False 
CFE54K_2912 False False False False 
CFE54K_3014 False True False False 
CFE76T_2845 False False False False 
CFE76T_2847 False False False False 
CFE76T_2888 False False False False 
CFE94C_2746 False False False False 
CFE94C_2747 False False False False 
CFE94C_2748 False False False False 
CFE94C_2756 False True False False 
CFE94C_2762 False False False False 
CFE94C_2763 False False False False 
CFE94C_2764 False False False False 
CFE94C_2766 False True False False 
CFE94C_2768 True False False False 
CFE94C_2778 False False False False 
CFE94C_2779 False False False False 
CFE94C_2782 False False False False 
CFE94C_2783 False False False False 
CFE94C_2784 False False False False 
CFE94C_2785 False False False False 
CFE94C_2787 False False False False 
CFE94C_2884 False False False False 
CFE94C_2901 False False False False 
CFE94C_3020 False False False False 
CFE94C_3023 True False False False 
CFE94C_3029 False False False False 
CPA383_20177 False False False False 
CPA383_20228 False False False False 
CTN460_19634 False False False False 
CTN460_19643 False False False False 
CTN464_19626 False False False False 
CTN464_19678 False False False False 
CTN464_19686 False False False False 
CTN756R_19627 False False False False 
CTN756R_19695 False False False False 
DAAAX_1042 False False False False 
DAAAX_1046 False False False False 
DAL408_20819 False False False False 
DAWBF_1034 False False False False 
DCARO_2198 False True False False 
DCAWK_2209 False False False False 
DCAWU_2213 False False False False 
DCBEN_2221 False False False False 
DCVHB_2295 False False False False 
DFJTT_2303 False False False False 
DFOUR_2306 False False False False 
DIBSL_2338 False False False False 
DIVVV_2373 False False False False 
DLH2NL_1199 False False False False 
DLH4EJ_1805 False False False False 
DLH4EJ_1896 False False False False 
DLH4MM_1207 False False False False 
DLH4MM_1208 False False False False 
DLH4TR_1834 False False False False 
DLH4TR_1898 False False False False 
DLH4WY_2030 False False False False 
DLH4YX_1971 False False False False 
DLH5RV_1196 False False False False 
DLH6MH_1749 False False False False 
DLH6MH_2082 False False False False 
DLH6NT_1884 False False False False 
DLH8AC_1893 False False False False 
DLH8AF_1240 False False False False 
DLH8AF_1249 False False False False 
DLH8AF_19754 False False False False 
DLH8NF_241 False False False False 
DLH8NJ_1202 False False False False 
DLH8NJ_1264 False False False False 
DLH9KA_1290 False False False False 
DLH9KA_1291 False False False False 
DLH9KA_1738 True False False False 
DLH9KA_1998 False False False False 
DLH9KA_2087 False False False False 
DLH9VX_1793 False False False False 
DLH9VX_1876 False False False False 
DLH9VX_2032 False False False False 
DLH9YA_1746 False False False False 
DSO08MO_740 False False False False 
ECC303_5359 False False False False 
EDW105X_13817 False False False False 
EDW105X_13819 False False False False 
EDW105X_13917 False False False False 
EDW105X_13918 False False False False 
EDW105X_13987 False False False False 
EDW105X_5596 False False False False 
EDW105X_5597 False False False False 
EDW105X_5787 False False False False 
EDW105X_8097 False False False False 
EDW105X_8098 False True False False 
EDW11Y_13919 False False False False 
EDW11Y_7892 False False False False 
EDW121_13766 False False False False 
EDW121_13767 False False False False 
EDW121_14078 False False False False 
EDW121_14691 False False False False 
EDW121_6975 False False False False 
EDW121_7773 False False False False 
EDW1347_5696 False False False False 
EDW1347_5790 False False False False 
EDW135F_13990 False False False False 
EDW13E_13925 False False False False 
EDW13E_13926 False False False False 
EDW13E_5792 False False False False 
EDW13E_5793 False False False False 
EDW153Y_13824 False False False False 
EDW153Y_5699 False False False False 
EDW15R_8007 False False False False 
EDW15R_8010 False False False False 
EDW177_13828 False False False False 
EDW177_13930 False False False False 
EDW177_13995 False False False False 
EDW177_13998 False False False False 
EDW177_5605 False False False False 
EDW177_5702 False True False False 
EDW177_5703 False False False False 
EDW177_5705 False False False False 
EDW177_8013 False False False False 
EDW179_15158 False False False False 
EDW179_15294 False False False False 
EDW19M_14001 False False False False 
EDW19M_14002 False False False False 
EDW19M_5802 False False False False 
EDW19M_8016 False False False False 
EDW19M_8108 False True True False 
EDW19M_8109 False False False False 
EDW19M_8111 False False False False 
EDW201_13939 False False False False 
EDW201_14011 False False False False 
EDW201_5612 False False False False 
EDW201_5615 False False False False 
EDW201_5716 False True False False 
EDW201_5721 False False False False 
EDW201_5809 False False False False 
EDW201_5812 False False False False 
EDW201_7909 False False False False 
EDW201_7910 False False False False 
EDW201_7912 False False False False 
EDW201_7913 False False False False 
EDW201_8018 False False False False 
EDW201_8019 False False False False 
EDW201_8112 False False False False 
EDW201_8113 False False False False 
EDW213Z_13836 False False False False 
EDW213Z_14017 False False False False 
EDW213Z_5726 False False False False 
EDW213Z_8024 False False False False 
EDW213Z_8117 False False False False 
EDW213Z_8118 False False False False 
EDW215_13945 False False False False 
EDW215_14019 False False False False 
EDW215_14021 False False False False 
EDW215_14022 False False False False 
EDW215_5620 False False False False 
EDW215_5731 False False False False 
EDW215_5817 False False False False 
EDW215_7918 False False False False 
EDW215_8025 True False True False 
EDW215_8027 False False False False 
EDW2211_5735 False False False False 
EDW221_5732 False False False False 
EDW229_14097 False False False False 
EDW229_7925 False False False False 
EDW229_8030 False False False False 
EDW231Z_13947 False False False False 
EDW231Z_14100 False False False False 
EDW231Z_14102 False False False False 
EDW23F_13948 False False False False 
EDW23F_5825 False False False False 
EDW23F_6977 False False False False 
EDW23F_6979 False False False False 
EDW23H_13950 False False False False 
EDW23H_13951 False False False False 
EDW23H_14024 False False False False 
EDW23H_14103 False False False False 
EDW23H_14104 False False False False 
EDW23H_5633 False False False False 
EDW23H_7927 False False False False 
EDW249_7444 False False False False 
EDW25_15164 False False False False 
EDW25_15210 False False False False 
EDW26C_13853 False False False False 
EDW26C_13859 False False False False 
EDW285C_13862 False False False False 
EDW29G_13956 False False False False 
EDW29G_14111 False False False False 
EDW29G_14112 False False False False 
EDW29G_14113 False False False False 
EDW29G_14114 False False False False 
EDW29G_14522 False True False False 
EDW29G_5638 False False False False 
EDW29G_5639 False False False False 
EDW29G_5640 False False False False 
EDW29G_5743 False False False False 
EDW29G_5744 False False False False 
EDW29G_5832 False False False False 
EDW29G_5833 False False False False 
EDW29G_6048 False False False False 
EDW29G_6208 False False False False 
EDW29G_6550 False False False False 
EDW29G_6687 False False False False 
EDW29G_8130 False False False False 
EDW29G_8131 False False False False 
EDW29G_8132 False False False False 
EDW29G_8339 False False False False 
EDW311J_5835 False False False False 
EDW321_8044 False False False False 
EDW331_14122 False False False False 
EDW331_5747 False False False False 
EDW331_7940 False False False False 
EDW331_8136 False False False False 
EDW337_14033 False False False False 
EDW337_14034 False False False False 
EDW337_14035 False False False False 
EDW337_5750 False False False False 
EDW337_5751 False False False False 
EDW337_5752 False False False False 
EDW337_5837 False False False False 
EDW337_8138 False False False False 
EDW351_5649 False False False False 
EDW351_5650 False False False False 
EDW351_7944 False False False False 
EDW351_7945 False True False False 
EDW351_7946 False False False False 
EDW35Y_13733 False False False False 
EDW361_5753 False False False False 
EDW36P_13868 False False False False 
EDW36P_14126 False False False False 
EDW36P_5651 False False False False 
EDW36P_5841 False False False False 
EDW36W_14039 False False False False 
EDW36W_14040 False False False False 
EDW36W_14357 False False False False 
EDW36W_5653 False False False False 
EDW36W_5758 False False False False 
EDW36W_5843 False False False False 
EDW36W_5844 False False False False 
EDW36W_8048 False False False False 
EDW36W_8049 False False False False 
EDW36W_8050 False False False False 
EDW36W_8142 False False False False 
EDW36W_8143 False False False False 
EDW36W_8144 False False False False 
EDW36W_8145 False False False False 
EDW385_11256 False False False False 
EDW385_11679 False False False False 
EDW385_14043 False False False False 
EDW385_14131 False False False False 
EDW385_5849 False False False False 
EDW385_7300 False False False False 
EDW385_8147 False False False False 
EDW399D_14044 False False False False 
EDW399D_14045 False False False False 
EDW399D_14046 False False False False 
EDW399D_14133 False False False False 
EDW399D_14135 False True False False 
EDW399D_14136 False False False False 
EDW399D_5763 False False False False 
EDW399D_5850 False False False False 
EDW399D_7953 False False False False 
EDW399D_7954 False False False False 
EDW399D_7955 False False False False 
EDW399D_7956 False False False False 
EDW399D_8052 False False False False 
EDW399D_8149 False False False False 
EDW399D_8152 False False False False 
EDW399D_8153 False False False False 
EDW399Z_13872 False False False False 
EDW399Z_14137 False False False False 
EDW399Z_5658 False False False False 
EDW399Z_5852 False False False False 
EDW399Z_5853 False False False False 
EDW399Z_7957 False False False False 
EDW399Z_7958 False False False False 
EDW399Z_8053 False False False False 
EDW3A_15304 False False False False 
EDW403_13961 False False False False 
EDW403_8067 False False False False 
EDW413_13881 False False False False 
EDW413_5662 False False False False 
EDW413_7971 False False False False 
EDW413_8068 False False False False 
EDW417_13963 False False False False 
EDW417_14139 False False False False 
EDW417_7972 False False False False 
EDW421_6980 False False False False 
EDW421_7147 False False False False 
EDW431_8071 False False False False 
EDW439_13790 False False False False 
EDW439_13791 False False False False 
EDW439_13792 False False False False 
EDW439_13884 False False False False 
EDW439_13885 False False False False 
EDW439_13886 False False False False 
EDW439_13887 False False False False 
EDW439_13890 False False False False 
EDW439_13891 False False False False 
EDW439_13892 False False False False 
EDW439_14144 False False False False 
EDW439_14146 False False False False 
EDW439_14147 False False False False 
EDW439_14148 False False False False 
EDW439_5666 False False False False 
EDW439_5667 False False False False 
EDW439_5766 False False False False 
EDW439_5857 False False False False 
EDW439_7974 False False False False 
EDW439_7975 False False False False 
EDW439_8072 False False False False 
EDW439_8073 False False False False 
EDW439_8159 False False False False 
EDW449_14149 False False False False 
EDW449_6981 False False False False 
EDW449_8074 False False False False 
EDW45L_7978 False False False False 
EDW505_13967 False False False False 
EDW505_6551 False False False False 
EDW505_6552 False False False False 
EDW505_6689 False False False False 
EDW505_7445 False False False False 
EDW5103_8164 False False False False 
EDW51C_5668 False False False False 
EDW51C_8077 False False False False 
EDW51_15229 False False False False 
EDW54V_13895 False False False False 
EDW54V_13896 False False False False 
EDW54V_13897 False False False False 
EDW54V_13969 False False False False 
EDW54V_14152 False False False False 
EDW54V_5671 False False False False 
EDW54V_5770 False False False False 
EDW54V_5859 False False False False 
EDW54V_5860 False False False False 
EDW54V_7982 False False False False 
EDW54V_8165 False False False False 
EDW54V_8166 False False False False 
EDW57Y_13738 False False False False 
EDW57Y_13739 False False False False 
EDW57Y_13740 False False False False 
EDW57Y_13741 False False False False 
EDW57Y_5861 False False False False 
EDW57Y_5864 False True False False 
EDW57Y_8079 False True False False 
EDW591L_13972 False False False False 
EDW591L_14153 False False False False 
EDW59R_13973 False False False False 
EDW59R_13974 False False False False 
EDW59R_14057 False False False False 
EDW59R_5675 True False False False 
EDW59R_5676 False False False False 
EDW59R_5772 False False False False 
EDW59R_7985 False False False False 
EDW65V_15231 False False False False 
EDW67_13746 False False False False 
EDW67_13798 False False False False 
EDW67_15274 False False False False 
EDW69A_13976 False False False False 
EDW69A_14059 False False False False 
EDW69A_14062 False False False False 
EDW69A_14154 False False False False 
EDW69A_14156 False False False False 
EDW69A_14865 False False False False 
EDW69A_5677 False False False False 
EDW69A_5680 False False False False 
EDW69A_6410 False False False False 
EDW71_15320 False False False False 
EDW73N_5681 False False False False 
EDW74M_11793 False False False False 
EDW74M_12059 False False False False 
EDW74M_12409 False False False False 
EDW74M_14064 False False False False 
EDW74M_5867 False False False False 
EDW74M_5889 False False False False 
EDW74M_8168 False False False False 
EDW827D_14358 False False False False 
EDW827D_14532 False False False False 
EDW827D_8086 False False False False 
EDW85_15280 False False False False 
EDW89P_5684 False True False False 
EDW89P_8087 False False False False 
EDW91_15293 False False False False 
EDW931_13906 False False False False 
EDW931_14066 False False False False 
EDW931_8089 False False False False 
EDW93S_13909 False False False False 
EDW93S_13981 False False False False 
EDW93S_13982 False False False False 
EDW93S_14067 False False False False 
EDW93S_14069 False False False False 
EDW93S_14165 False False False False 
EDW93S_14167 False True False False 
EDW93S_5688 False False False False 
EDW93S_5871 False False False False 
EDW93S_5872 False False False False 
EDW93S_5874 False False False False 
EDW93S_7990 False False False False 
EIN34G_19088 False False False False 
EIN34G_19096 False False False False 
EIN34G_19099 False False False False 
EIN34G_19100 False False False False 
EIN34G_19109 False False False False 
EIN34G_19123 False False False False 
EIN34G_19128 False False False False 
EIN34G_19159 False False False False 
EIN34G_19194 False False False False 
EIN34G_19197 False False False False 
EIN34G_19200 False False False False 
EIN3YG_19090 False False False False 
EJU24DU_3350 False False False False 
EJU24DU_3560 False False False False 
EJU37JQ_3586 False False False False 
EJU37JQ_3616 False False False False 
EJU37JQ_3677 False False False False 
EJU38RX_3875 False False False False 
EJU43JM_3379 False False False False 
EJU43JM_3565 False False False False 
EJU43JM_3588 False False False False 
EJU43JM_3722 False False False False 
EJU43JM_4121 False False False False 
EJU47QY_3752 False False False False 
EJU47QY_3766 False False False False 
EJU51JM_3607 False False False False 
EJU51JM_3670 False False False False 
EJU51JM_3847 False False False False 
EJU5867_3384 False False False False 
EJU5867_3881 False False False False 
EJU65MZ_3507 False False False False 
EJU65MZ_3608 False False False False 
EJU7593_3394 False False False False 
EJU7593_3395 False False False False 
EJU7593_3441 False False False False 
EJU7593_3459 False False False False 
EJU7593_3461 False False False False 
EJU7593_4031 False False False False 
EJU7593_4032 False False False False 
EJU7903_3280 False False False False 
EJU87AR_3298 False False False False 
EJU87AR_3672 False False False False 
EJU87AR_3674 False False False False 
EJU87AR_3675 False False False False 
ELY343_19973 False False False False 
ELY343_19980 False False False False 
ELY343_20002 False False False False 
ELY343_20014 False False False False 
ELY343_20022 False False False False 
ELY343_20026 False False False False 
ELY347_20010 False False False False 
ELY347_20047 False False False False 
ETD39B_20437 False False False False 
ETD39B_20462 True False True False 
EVL041_989 False False False False 
EWG15Z_1343 False False False False 
EWG15Z_1457 False False False False 
EWG15Z_2106 False False False False 
EWG18A_1409 False False False False 
EWG1UR_1095 False False False False 
EWG1UR_1344 False False False False 
EWG1UR_1359 False False False False 
EWG1UR_1393 False False False False 
EWG1UR_2103 False False False False 
EWG1UR_2152 False False False False 
EWG1UR_2155 False False False False 
EWG2T_1091 False False False False 
EWG30L_1182 False False False False 
EWG30L_1378 False False False False 
EWG30L_1454 False False False False 
EWG4FU_1129 False False False False 
EWG4FU_1155 False False False False 
EWG4FU_1161 False False False False 
EWG4FU_1162 False False False False 
EWG4FU_1416 False False False False 
EWG4FU_1508 False False False False 
EWG4FU_1641 False False False False 
EWG56L_1606 False False False False 
EWG56L_1685 False False False False 
EWG6RU_1082 False False False False 
EWG6RU_1524 False False False False 
EWG6RU_1539 False True False False 
EWG6RU_1567 False False False False 
EWG6RU_1633 False False False False 
EWG6RU_1678 False False False False 
EWG6RU_1679 False False False False 
EWG764_1697 False False False False 
EWG7ME_1077 False False False False 
EWG7ME_1083 False False False False 
EWG7ME_1395 False False False False 
EWG7ME_1418 False False False False 
EWG7ME_1649 False False False False 
EWG7NM_1122 False False False False 
EWG7NM_1140 False False False False 
EWG7NM_1141 False False False False 
EWG7NM_1143 False False False False 
EWG7NM_1144 False False False False 
EWG7NM_1146 False False False False 
EWG7NM_1147 False False False False 
EWG7NM_1149 False False False False 
EWG7NM_1324 False False False False 
EWG9776_1133 False False False False 
EWG9776_1174 False False False False 
EWG9776_1189 False False False False 
EWG9776_1467 False False False False 
EWG9776_1651 False False False False 
EWG9AP_1124 False False False False 
EWG9AP_1326 False False False False 
EWG9AP_1500 False False False False 
EWG9AP_1601 False False False False 
EWG9AP_1618 False False False False 
EWG9AP_1619 False False False False 
EWG9AP_2102 False False False False 
EZY12VV_2733 False False False False 
EZY12VV_2830 False False False False 
EZY12VV_2959 False False False False 
EZY19QZ_2770 False False False False 
EZY19QZ_2803 False False False False 
EZY19QZ_2831 False False False False 
EZY19QZ_2837 False False False False 
EZY36RG_2588 False False False False 
EZY36RG_2648 False False False False 
EZY36RG_2649 False False False False 
EZY36RG_2657 False False False False 
EZY36RG_2672 False False False False 
EZY36RG_2680 False False False False 
EZY36RG_2707 False False False False 
EZY36RG_2708 False False False False 
EZY36RG_2736 False False False False 
EZY36RG_2867 False False False False 
EZY36RG_2903 False False False False 
EZY37VV_2613 False False False False 
EZY37VV_2626 False False False False 
EZY37VV_2652 False False True False 
EZY37VV_2682 False False False False 
EZY37VV_2841 False False False False 
EZY37VV_2904 False False False False 
EZY54NA_2771 False False False False 
EZY54NA_2828 False False False False 
EZY67PQ_2650 False False False False 
EZY86NM_2681 False False False False 
EZY86NM_2698 False False False False 
EZY86NM_2729 False False False False 
EZY86NM_2815 False False False False 
EZY86NM_3031 False False False False 
FHPGA_997 False False False False 
FHY407_18478 False False False False 
FIN5DL_4284 False False False False 
FIN5DL_4326 False False False False 
FIN5DL_4337 False False False False 
FIN5DL_4360 False False False False 
FIN5DL_4363 False False False False 
FIN5DL_4384 False False False False 
FIN5DL_4389 False False False False 
FIN6AP_4367 False False False False 
FPO817_984 False False False False 
FSE1B_3278 False False False False 
FYL34JA_19341 False False False False 
GAC273K_4114 False False False False 
GAC337H_3735 False False False False 
GAC675E_3833 False False False False 
GSW3061_15916 False False False False 
GSW3147_15917 False False False False 
GSW3147_15918 False False False False 
GSW3147_16004 False False False False 
GSW3147_16095 False False False False 
GSW3147_16097 False False False False 
GSW3147_16098 False False False False 
GSW3369_15920 False False False False 
GSW3369_16005 False False False False 
GSW3369_16006 False False False False 
GSW3369_16100 False False False False 
GSW3369_16101 False False False False 
GSW3405_16112 False False False False 
GSW3405_16113 False False False False 
GSW3413_15925 False False False False 
GSW3413_15927 False False False False 
GSW3413_16009 False False False False 
GSW3413_16010 False False False False 
GSW3445_15929 False False False False 
GSW3445_16018 False False False False 
GSW3499_15930 False False False False 
GSW3499_15931 False False False False 
GSW3499_16019 False False False False 
GSW3499_16020 False False False False 
GSW3499_16021 False False False False 
GSW3505_16126 False False False False 
GSW3505_16127 False False False False 
GSW3507_15936 False False False False 
GSW3507_16026 False False False False 
GSW3509_15940 False False False False 
GSW3509_16037 False False False False 
GSW3509_16040 False False False False 
GSW3509_16044 False False False False 
GSW3513_16134 False False False False 
GSW3513_16136 False False False False 
GSW3823_16047 False False False False 
GSW3823_16049 False False False False 
GSW3823_16050 False False False False 
GSW3823_16051 False False False False 
GSW6029_15951 False False False False 
GSW6029_15955 False False False False 
GSW6029_15956 False False False False 
GSW6029_15958 False False False False 
GSW6029_15959 False False False False 
GSW6029_15962 False False False False 
GSW6029_15964 False False False False 
GSW6029_15965 False False False False 
GSW6029_16056 False False False False 
GSW6029_16057 False False False False 
GSW6029_16059 False False False False 
GSW6029_16060 False False False False 
GSW6029_16141 False False False False 
GSW6029_16149 False False False False 
GSW6029_16150 False False False False 
GSW6029_16156 False False False False 
GSW6029_16162 False False False False 
GSW6033_15969 False False False False 
GSW6033_15971 False False False False 
GSW6033_15972 False False False False 
GSW6033_15973 False False False False 
GSW6033_15974 False True False False 
GSW6033_15975 False False False False 
GSW6033_16065 False False False False 
GSW6033_16066 False False False False 
GSW6033_16068 False False False False 
GSW6033_16071 False False False False 
GSW6033_16074 False False False False 
GSW6033_16078 False False False False 
GSW6033_16079 False False False False 
GSW6033_16082 False False False False 
GSW6033_16083 False False False False 
