flight_id vertical speed track all 
2FPLF_3247 False False False False 
9AJIM_19706 False False False False 
9AJIM_19707 False False False False 
AAB298_4141 False False False False 
AAB453_4150 False False False False 
AAL92_20575 False False False False 
AAL92_20576 False False False False 
AAL92_20577 False False False False 
AAL92_20578 False False False False 
AAL92_20579 False False True False 
AAL92_20580 False False False False 
AAL92_20581 False False False False 
AAL92_20585 False False False False 
AAL92_20587 False False False False 
AAL92_20588 False False False False 
AAL92_20589 False False False False 
AAL92_20590 True False False False 
AAL92_20593 False False False False 
AAL92_20594 False False False False 
AAL92_20596 False False False False 
AAL92_20598 False False False False 
AAL92_20599 False False False False 
AAL92_20601 False False False False 
AAL92_20602 False False False False 
AAL92_20603 False False False False 
AAL92_20604 False False False False 
AAL92_20605 False False True False 
AAL92_20606 False False False False 
AAL92_20609 False False False False 
AAL92_20610 False False False False 
AAL92_20611 True False False False 
AAL92_20614 False False False False 
AAL92_20615 False False False False 
AAL92_20616 True False False False 
AAL92_20617 False False False False 
AAL92_20618 False False False False 
AAL92_20620 False False False False 
AAL92_20622 False False False False 
AAL92_20623 False False False False 
ABP721_5357 False False False False 
ACA802_20934 False False False False 
ACA802_20937 False False False False 
ACA802_20938 False False False False 
ACA802_20940 False False True False 
ACA802_20941 False False False False 
ACA878_20873 False False False False 
ACA878_20875 False False False False 
ACA878_20876 False False False False 
ACA878_20878 False False False False 
ACA878_20879 False False False False 
ACA878_20887 False False False False 
ACA878_20892 False False False False 
ACA878_20898 False False False False 
ACA878_20902 False False False False 
ACA878_20903 False False False False 
ACA878_20904 False False False False 
ACA878_20906 False False False False 
ACA878_20909 False False False False 
ACA878_20910 False False False False 
ACA878_20912 False False False False 
ACA878_20916 False False False False 
ACA878_20917 False False False False 
ACA878_20921 False False False False 
ACA878_20922 False False False False 
ACA878_20925 False False False False 
ACA878_20944 False False False False 
AEA1671_251 False False False False 
AEA1671_258 False False False False 
AEA1671_259 False False False False 
AEA1671_386 False False False False 
AEA1671_387 False False False False 
AEA1671_388 False False False False 
AEA1671_389 False True False False 
AEA1671_390 True False True False 
AEA1671_418 True False False False 
AEA1671_419 False False False False 
AEA1671_422 False False True False 
AEA1671_423 False False False False 
AEA1671_424 False False False False 
AEA1671_425 False False False False 
AEA1671_426 True False False False 
AEA1671_431 False False False False 
AEA1671_432 False False False False 
AEA1671_433 False False False False 
AEA1671_434 False False False False 
AEA1671_435 False True False False 
AEA1671_436 False False False False 
AEA1671_442 False False True False 
AEA1671_443 False False False False 
AEA1671_444 False False False False 
AEA1671_445 False True False False 
AEA1671_446 False False False False 
AEA1671_447 True True True True 
AEA1671_448 False False False False 
AEA1671_449 False False False False 
AEA1671_457 False False False False 
AEA1671_458 False False False False 
AEA1671_459 False False False False 
AEA1671_460 False False False False 
AEA1671_461 False False False False 
AEA1671_462 False False False False 
AEA1671_463 False False False False 
AEA1671_475 False False False False 
AEA1671_476 True False True False 
AEA1671_477 False False False False 
AEA1671_479 False False False False 
AEA1671_480 False False False False 
AEA1671_482 False False True False 
AEA1671_492 False False False False 
AEA1671_494 False False False False 
AEA1671_495 False False False False 
AEA1671_496 False False False False 
AEA1671_501 False False False False 
AEA1671_504 False False False False 
AEA1671_505 False False False False 
AEA1671_506 False False False False 
AEA1671_507 False False False False 
AEA1671_548 False False False False 
AEA1671_627 False False False False 
AEA1671_628 False False False False 
AEA1671_655 False False False False 
AEA67TT_391 False False False False 
AEA67TT_420 False False False False 
AEA67TT_427 False False False False 
AEA67TT_437 False False False False 
AEA67TT_438 False False False False 
AEA67TT_450 False False False False 
AEA67TT_451 True False True False 
AEA67TT_452 False False False False 
AEA67TT_464 False True True False 
AEA67TT_465 False False False False 
AEA67TT_466 False True False False 
AEA67TT_467 False False False False 
AEA67TT_468 False False False False 
AEA67TT_471 False False False False 
AEA67TT_472 True True True True 
AEA67TT_483 False False False False 
AEA67TT_484 False False False False 
AEA67TT_485 False False True False 
AEA67TT_486 False False True False 
AEA67TT_487 True False True False 
AEA67TT_488 True False True False 
AEA67TT_489 False False False False 
AEA67TT_497 False False False False 
AEA67TT_498 False False False False 
AEA67TT_508 False False False False 
AEA67TT_509 False False False False 
AEA67TT_510 False False False False 
AEA67TT_511 False False False False 
AEA67TT_512 False False False False 
AEA67TT_523 True False False False 
AEA67TT_524 False False False False 
AEA67TT_537 False False False False 
AEA76TU_392 False False False False 
AEA76TU_393 False False False False 
AEA76TU_394 False False False False 
AEA76TU_395 False False False False 
AEA76TU_396 False False False False 
AEA76TU_421 False False False False 
AEA76TU_429 False False False False 
AEA76TU_430 False False True False 
AEA76TU_440 False False False False 
AEA76TU_441 False False False False 
AEA76TU_453 False False False False 
AEA76TU_454 False False False False 
AEA76TU_455 False False True False 
AEA76TU_456 False False False False 
AEA76TU_469 False False False False 
AEA76TU_473 False False False False 
AEA76TU_474 False False False False 
AEA76TU_499 False False False False 
AEA76TU_500 False False False False 
AEA76TU_513 False False False False 
AEA76TU_514 False False False False 
AEA76TU_515 False False False False 
AEA76TU_516 False False False False 
AEA76TU_517 False False False False 
AEA76TU_525 False False False False 
AEA76TU_656 False False False False 
AEE4080_4472 False False False False 
AEE4080_4489 False False False False 
AEE4080_4502 False False False False 
AEE448_4411 False False False False 
AEE448_4417 False False False False 
AEE448_4418 False False False False 
AEE448_4446 False False False False 
AEE448_4447 False False False False 
AEE448_4485 False False False False 
AEE448_4490 False False False False 
AEE448_4494 False False False False 
AEE482_4429 False False False False 
AEE482_4433 False False False False 
AEE482_4448 False False False False 
AEE482_4452 False False False False 
AEE482_4474 False False False False 
AEE482_4475 False False False False 
AEE5SZ_4407 False False False False 
AEE5SZ_4408 False False False False 
AEE5SZ_4409 False False False False 
AEE5SZ_4412 False False False False 
AEE5SZ_4413 False False False False 
AEE5SZ_4414 False False False False 
AEE5SZ_4419 False False False False 
AEE5SZ_4420 False False False False 
AEE5SZ_4423 False False False False 
AEE5SZ_4425 False False False False 
AEE5SZ_4426 False False False False 
AEE5SZ_4427 False False False False 
AEE5SZ_4430 False False False False 
AEE5SZ_4434 False False False False 
AEE5SZ_4435 False False False False 
AEE5SZ_4436 False False False False 
AEE5SZ_4437 False False False False 
AEE5SZ_4438 False False False False 
AEE5SZ_4439 False False False False 
AEE5SZ_4440 False False False False 
AEE5SZ_4441 False False False False 
AEE5SZ_4442 False False False False 
AEE5SZ_4443 False False False False 
AEE5SZ_4444 False False False False 
AEE5SZ_4449 False False False False 
AEE5SZ_4450 False False False False 
AEE5SZ_4453 False False False False 
AEE5SZ_4454 False False False False 
AEE5SZ_4455 False False False False 
AEE5SZ_4456 False False False False 
AEE5SZ_4457 False False False False 
AEE5SZ_4458 False False False False 
AEE5SZ_4460 False False False False 
AEE5SZ_4461 False False False False 
AEE5SZ_4462 False False False False 
AEE5SZ_4470 False False False False 
AEE5SZ_4476 False False False False 
AEE5SZ_4477 False False False False 
AEE5SZ_4478 False False False False 
AEE5SZ_4479 False False True False 
AEE5SZ_4480 False False False False 
AEE5SZ_4482 False False False False 
AEE5SZ_4483 True False False False 
AEE5SZ_4484 False False True False 
AEE5SZ_4486 False False True False 
AEE5SZ_4491 False False False False 
AEE5SZ_4492 False False False False 
AEE5SZ_4493 False False False False 
AEE5SZ_4500 False False False False 
AEE5SZ_4501 False False False False 
AEE5SZ_4505 False False False False 
AEE5SZ_4506 False False False False 
AEE852_4410 False False False False 
AEE852_4421 False False False False 
AEE852_4428 False False False False 
AEE852_4431 False False False False 
AEE852_4432 False False False False 
AEE852_4451 False False False False 
AEE852_4459 False False False False 
AEE852_4463 False False False False 
AEE852_4464 False False False False 
AEE852_4465 False False False False 
AEE852_4466 False False False False 
AEE852_4468 False False False False 
AEE852_4469 False False False False 
AEE852_4471 False False False False 
AEE852_4481 True False False False 
AEE852_4487 False False False False 
AEE852_4488 False False False False 
AEE852_4496 False False False False 
AEE852_4498 False False False False 
AEE852_4499 False False False False 
AEE852_4503 False False False False 
AELIA07_2229 False False False False 
AFL2390_3036 False False False False 
AFL2390_3045 False False False False 
AFL2390_3050 False False False False 
AFL2390_3051 False False False False 
AFL2390_3052 False False False False 
AFL2390_3058 False False False False 
AFL2390_3059 False False False False 
AFL2390_3060 False False False False 
AFL2390_3071 False False False False 
AFL2390_3079 False False False False 
AFL2390_3081 False False False False 
AFL2390_3082 False False False False 
AFL2390_3083 False False False False 
AFL2390_3084 False False False False 
AFL2390_3100 False False False False 
AFL2390_3101 False False False False 
AFL2390_3107 False False False False 
AFL2390_3113 False False True False 
AFL2390_3147 False False False False 
AFL2390_3148 False False False False 
AFL2390_3149 False False False False 
AFL2390_3157 False False False False 
AFL2390_3168 False False False False 
AFL2392_3037 False False False False 
AFL2392_3038 False False False False 
AFL2392_3061 False False False False 
AFL2392_3065 False False False False 
AFL2392_3066 False False False False 
AFL2392_3072 False False False False 
AFL2392_3076 False False False False 
AFL2392_3090 False False False False 
AFL2392_3112 False False False False 
AFL2392_3114 False False False False 
AFL2392_3115 False False False False 
AFL2392_3116 False False False False 
AFL2392_3117 False False False False 
AFL2392_3118 False False False False 
AFL2392_3122 False False False False 
AFL2392_3124 False False False False 
AFL2392_3135 False False False False 
AFL2392_3137 False False False False 
AFL2392_3141 False False False False 
AFL2392_3142 False False False False 
AFL2392_3154 False False False False 
AFL2392_3155 False False False False 
AFL2392_3156 False False False False 
AFL2392_3159 False False False False 
AFL2392_3162 False False False False 
AFL2392_3169 False False False False 
AFL2392_3170 False False False False 
AFL2392_3172 False False False False 
AFL2392_3174 False False False False 
AFL2392_3176 False False False False 
AFL2392_3179 False False False False 
AFL2486_3047 False False False False 
AFL2486_3048 False False False False 
AFL2486_3053 False False False False 
AFL2486_3057 False False False False 
AFL2486_3062 False False False False 
AFL2486_3063 False False False False 
AFL2486_3067 False False False False 
AFL2486_3068 False False False False 
AFL2486_3069 False False False False 
AFL2486_3074 False False False False 
AFL2486_3075 False False False False 
AFL2486_3078 False False False False 
AFL2486_3092 False False False False 
AFL2486_3093 False False False False 
AFL2486_3096 False False False False 
AFL2486_3097 False False False False 
AFL2486_3098 False False False False 
AFL2486_3099 False False False False 
AFL2486_3109 False False False False 
AFL2486_3111 False False False False 
AFL2486_3119 False False False False 
AFL2486_3121 False False False False 
AFL2486_3123 False False False False 
AFL2486_3125 False False False False 
AFL2486_3127 False False False False 
AFL2486_3132 False False False False 
AFL2486_3133 False False False False 
AFL2486_3138 False False False False 
AFL2486_3139 False False False False 
AFL2486_3140 False False False False 
AFL2486_3143 False False False False 
AFL2486_3145 True False False False 
AFL2486_3146 False False False False 
AFR141W_955 False False False False 
AFR141W_969 False False False False 
AFR27HR_750 False False False False 
AFR27HR_751 False False False False 
AFR27HR_754 False False False False 
AFR27HR_758 False False False False 
AFR27HR_761 False False False False 
AFR27HR_763 False False False False 
AFR27HR_770 False False False False 
AFR27HR_772 False False False False 
AFR27HR_776 False False False False 
AFR27HR_780 False False False False 
AFR27HR_781 False False False False 
AFR27HR_787 False False False False 
AFR27HR_788 False False False False 
AFR27HR_793 False False False False 
AFR27HR_799 False False False False 
AFR27HR_803 False False False False 
AFR27HR_804 False False False False 
AFR27HR_806 False False False False 
AFR27HR_807 False False False False 
AFR27HR_808 False False False False 
AFR27HR_812 False False False False 
AFR27HR_814 False False False False 
AFR27HR_817 False False False False 
AFR27HR_827 False True False False 
AFR27HR_876 False False False False 
AFR27HR_906 False False False False 
AFR27HR_907 False False False False 
AFR28NJ_792 False False False False 
AFR28NJ_823 False False False False 
AFR28NJ_831 False False False False 
AFR28NJ_837 False False False False 
AFR28NJ_838 False False False False 
AFR28NJ_850 False False False False 
AFR28NJ_864 False False False False 
AFR28NJ_865 False False False False 
AFR28NJ_888 False False False False 
AFR28NJ_908 False False False False 
AFR28NJ_918 False False False False 
AFR28NJ_919 False False False False 
AFR28NJ_920 False False False False 
AFR28NJ_921 False True False False 
AFR28NJ_937 False False False False 
AFR28NJ_938 False False True False 
AFR28NJ_956 False False False False 
AFR28NJ_958 False False False False 
AFR28NJ_959 False False False False 
AFR35RX_794 False False False False 
AFR35RX_795 False False False False 
AFR35RX_805 False False False False 
AFR35RX_832 False True True False 
AFR35RX_839 False False False False 
AFR35RX_840 False False False False 
AFR35RX_841 False False False False 
AFR35RX_851 False False False False 
AFR35RX_878 False False False False 
AFR35RX_889 False False False False 
AFR35RX_899 False False True False 
AFR35RX_909 False False False False 
AFR35RX_910 False False False False 
AFR35RX_940 False False False False 
AFR35RX_941 False False True False 
AFR35RX_961 False False False False 
AFR35RX_962 False False False False 
AFR61GR_742 False False False False 
AFR61GR_743 False False False False 
AFR61GR_745 True False False False 
AFR61GR_746 False False False False 
AFR61GR_755 False False False False 
AFR61GR_756 False False False False 
AFR61GR_757 False False False False 
AFR61GR_760 False False False False 
AFR61GR_764 False False False False 
AFR61GR_767 False False False False 
AFR61GR_773 False False False False 
AFR61GR_774 False False False False 
AFR61GR_777 False False False False 
AFR61GR_783 False False False False 
AFR61GR_796 False False False False 
AFR61GR_797 False False False False 
AFR61GR_801 False False False False 
AFR61GR_810 False False False False 
AFR61GR_820 False False False False 
AFR61GR_822 False False False False 
AFR61GR_842 False False False False 
AFR61GR_987 False False False False 
AFR61GR_988 False False False False 
AFR63JZ_765 False False False False 
AFR63JZ_778 False False False False 
AFR63JZ_779 False False False False 
AFR63JZ_818 False False False False 
AFR63JZ_821 False False False False 
AFR63JZ_828 False True False False 
AFR63JZ_829 False False False False 
AFR63JZ_843 False False False False 
AFR63JZ_852 False False False False 
AFR63JZ_853 False False False False 
AFR63JZ_854 False False False False 
AFR63JZ_867 False False False False 
AFR63JZ_879 False False False False 
AFR63JZ_880 False False False False 
AFR63JZ_881 False False False False 
AFR63JZ_890 False True False False 
AFR63JZ_891 False False False False 
AFR63JZ_911 False False False False 
AFR63JZ_912 False False False False 
AFR63JZ_923 False True False False 
AFR63JZ_924 False False False False 
AFR63JZ_942 False True False False 
AFR63JZ_970 False False False False 
AFR63JZ_978 False False True False 
AFR63JZ_979 False True False False 
AFR63JZ_980 False False False False 
AFR67FP_741 False False False False 
AFR67FP_753 False False False False 
AFR67FP_762 False False False False 
AFR67FP_768 True False False False 
AFR67FP_786 False False True False 
AFR67FP_790 False False False False 
AFR67FP_791 False False False False 
AFR67FP_798 False False False False 
AFR67FP_811 False False False False 
AFR67FP_816 False False False False 
AFR67FP_819 False False False False 
AFR67FP_844 False False False False 
AFR67FP_868 False False False False 
AFR67FP_869 False False True False 
AFR67FP_870 False True False False 
AFR67FP_882 False False False False 
AFR67FP_900 False False False False 
AFR67FP_913 False False False False 
AFR67FP_925 False False False False 
AFR67FP_927 False False False False 
AFR67FP_928 False False False False 
AFR67FP_944 False False True False 
AFR67FP_945 False False False False 
AFR67FP_946 False False False False 
AFR67FP_964 False False False False 
AFR67FP_965 False True False False 
AFR67FP_966 False False False False 
AFR67FP_971 False False False False 
AFR67FP_972 False False False False 
AFR67FP_981 False False False False 
AFR67FP_982 False False False False 
AFR78TE_775 True True True True 
AFR78TE_884 False False False False 
AFR78TE_892 False False False False 
AFR78TE_893 False False False False 
AFR78TE_929 False False False False 
AFR78TE_930 False True True False 
AFR78TE_931 False False False False 
AFR78TE_947 False False False False 
AFR78TE_983 False False False False 
AHO212J_2226 False False False False 
AHO218B_2202 False False False False 
AHO224A_2277 False False False False 
AHO248S_2195 False False False False 
AHO269A_2205 False False False False 
AHO273Z_2249 False False False False 
AHO333_1031 False False False False 
AHO333_2253 False False False False 
AHO338Q_2296 False False False False 
AHO354M_2254 False False False False 
AHO375F_2193 False False False False 
AHO375F_2227 False False False False 
AHO417B_2245 False False False False 
AHO433K_2246 False False False False 
AHO483J_2255 False False False False 
AHO527X_1035 False False False False 
AHO527X_1036 False False False False 
AHO527X_1711 False False False False 
AHO530D_1037 True False True False 
AHO565J_1032 False False False False 
AHO565J_1033 False False False False 
AHO568F_1323 False False False False 
AHO568F_1714 False False False False 
AHO568F_1715 False False False False 
AHO579F_1038 False False False False 
AHO579F_1474 False False False False 
AHO619C_1712 False False False False 
AHO624J_1024 False False False False 
AHO646R_1945 False False False False 
AHO646R_1946 False False False False 
AHO676W_1039 False False False False 
AHO728K_1473 False False False False 
AHO728K_1947 False False False False 
AHO730B_1713 False False False False 
AHO759S_1040 False False False False 
AHO810T_1937 False False False False 
AHO847P_2097 False False False False 
AHO9467_1015 False False False False 
AHO9528_1016 False False False False 
AHO9528_1017 False False False False 
AMC490_19356 False False False False 
AMC490_19357 False False False False 
AMC490_19358 False False False False 
AMC490_19359 False False False False 
AMC490_19360 False False False False 
AMC490_19361 False False False False 
AMC490_19362 False False False False 
AMC490_19363 False False False False 
AMC490_19364 False False False False 
AMC490_19365 False False False False 
AMC490_19367 False False False False 
AMC490_19368 False False False False 
AMC490_19370 False False False False 
AMC490_19371 False False False False 
AMC490_19372 False False False False 
AMC490_19373 False False False False 
AMC490_19374 False False False False 
AMC490_19376 False False False False 
AMC490_19377 False False False False 
AMC490_19378 False False True False 
AMC490_19380 False False False False 
AMC490_19381 False False False False 
AMC490_19382 False False False False 
AMC490_19383 False False False False 
AMC490_19384 False False False False 
AMC490_19385 False False False False 
AMC490_19387 False False False False 
AMC490_19388 False False True False 
AMC490_19389 False False False False 
AMC490_19390 False False False False 
AMC490_19391 False False False False 
AMC490_19395 False False False False 
AMC490_19396 False False False False 
AMC490_19397 False False False False 
AMC490_19398 False False False False 
AMC490_19399 False False False False 
AMC490_19400 False False False False 
AMC490_19401 False False False False 
AMC490_19402 False False False False 
AMC490_19404 False False True False 
AMC490_19405 False False False False 
AMC490_19406 False False False False 
AMC490_19407 False False False False 
AMC490_19408 False False False False 
AMC490_19409 False False False False 
AMC490_19410 False False False False 
