flight_id vertical speed track all 
AEE5SZ_4443 False False False False 
AEE5SZ_4444 False False False False 
AEE5SZ_4449 False False False False 
AEE5SZ_4450 False False False False 
AEE5SZ_4453 False False False False 
AEE5SZ_4454 False False False False 
AEE5SZ_4455 False False False False 
AEE5SZ_4456 False False False False 
AEE5SZ_4457 False False False False 
AEE5SZ_4458 False False False False 
AEE5SZ_4460 False False False False 
AEE5SZ_4461 False False False False 
AEE5SZ_4462 False False False False 
AEE5SZ_4470 False False False False 
AEE5SZ_4476 False False False False 
AEE5SZ_4477 False False False False 
AEE5SZ_4478 False False False False 
AEE5SZ_4479 False False True False 
AEE5SZ_4480 False False False False 
AEE5SZ_4482 False False False False 
AEE5SZ_4483 False False False False 
AEE5SZ_4484 False False True False 
AEE5SZ_4486 False False True False 
AEE5SZ_4491 False False False False 
AEE5SZ_4492 False False False False 
AEE5SZ_4493 False False False False 
AEE5SZ_4500 False False False False 
AEE5SZ_4501 False False False False 
AEE5SZ_4505 False False False False 
AEE5SZ_4506 False False False False 
AEE852_4410 False False False False 
AEE852_4421 False False False False 
AEE852_4428 False False False False 
AEE852_4431 False False False False 
AEE852_4432 False False False False 
AEE852_4451 False False False False 
AEE852_4459 False False False False 
AEE852_4463 False False False False 
AEE852_4464 False False False False 
AEE852_4465 False False False False 
AEE852_4466 False False False False 
AEE852_4468 False False False False 
AEE852_4469 False False False False 
AEE852_4471 False False False False 
AEE852_4481 False False False False 
AEE852_4487 False False False False 
AEE852_4488 False False False False 
AEE852_4496 False False False False 
AEE852_4498 False False False False 
AEE852_4499 False False False False 
AEE852_4503 False False False False 
AELIA07_2229 False False False False 
AFL2390_3036 False False False False 
AFL2390_3045 False False False False 
AFL2390_3050 False False False False 
AFL2390_3051 False False False False 
AFL2390_3052 False False False False 
AFL2390_3058 False False False False 
AFL2390_3059 False False False False 
AFL2390_3060 False False False False 
AFL2390_3071 False False False False 
AFL2390_3079 False False False False 
AFL2390_3081 False False False False 
AFL2390_3082 False False False False 
AFL2390_3083 False False False False 
AFL2390_3084 False False False False 
AFL2390_3100 False False False False 
AFL2390_3101 False False False False 
AFL2390_3107 False False False False 
AFL2390_3113 False False True False 
AFL2390_3147 False False False False 
AFL2390_3148 False False False False 
AFL2390_3149 False False False False 
AFL2390_3157 False False False False 
AFL2390_3168 False False False False 
AFL2392_3037 False False False False 
AFL2392_3038 False False False False 
AFL2392_3061 False False False False 
AFL2392_3065 False False False False 
AFL2392_3066 False False False False 
AFL2392_3072 False False False False 
AFL2392_3076 False False False False 
AFL2392_3090 False False False False 
AFL2392_3112 False False False False 
AFL2392_3114 False False False False 
AFL2392_3115 False False False False 
AFL2392_3116 False False False False 
AFL2392_3117 False False False False 
AFL2392_3118 False False False False 
AFL2392_3122 False False False False 
AFL2392_3124 False False False False 
AFL2392_3135 False False False False 
AFL2392_3137 False False False False 
AFL2392_3141 False False False False 
AFL2392_3142 False False False False 
AFL2392_3154 False False False False 
AFL2392_3155 False False False False 
AFL2392_3156 False False False False 
AFL2392_3159 False False False False 
AFL2392_3162 False False False False 
AFL2392_3169 False False False False 
AFL2392_3170 False False False False 
AFL2392_3172 False False False False 
AFL2392_3174 False False False False 
AFL2392_3176 False False False False 
AFL2392_3179 False False False False 
AFL2486_3047 False False False False 
AFL2486_3048 False False False False 
AFL2486_3053 False False False False 
AFL2486_3057 False False False False 
AFL2486_3062 False False False False 
AFL2486_3063 False False False False 
AFL2486_3067 False False False False 
AFL2486_3068 False False False False 
AFL2486_3069 False False False False 
AFL2486_3074 False False False False 
AFL2486_3075 False False False False 
AFL2486_3078 False False False False 
AFL2486_3092 False False False False 
AFL2486_3093 False False False False 
AFL2486_3096 False False False False 
AFL2486_3097 False False False False 
AFL2486_3098 False False False False 
AFL2486_3099 False False False False 
AFL2486_3109 False False False False 
AFL2486_3111 False False False False 
AFL2486_3119 False False False False 
AFL2486_3121 False False False False 
AFL2486_3123 False False False False 
AFL2486_3125 False False False False 
AFL2486_3127 False False False False 
AFL2486_3132 False False False False 
AFL2486_3133 False False False False 
AFL2486_3138 False False False False 
AFL2486_3139 False False False False 
AFL2486_3140 False False False False 
AFL2486_3143 False False False False 
AFL2486_3145 False False False False 
AFL2486_3146 False False False False 
AFR141W_955 False False False False 
AFR141W_969 False False False False 
AFR27HR_750 False False False False 
AFR27HR_751 False False False False 
AFR27HR_754 False False False False 
AFR27HR_758 False False False False 
AFR27HR_761 False False False False 
AFR27HR_763 False False False False 
AFR27HR_770 False False False False 
AFR27HR_772 False False False False 
AFR27HR_776 False False False False 
AFR27HR_780 False False False False 
AFR27HR_781 False False False False 
AFR27HR_787 False False False False 
AFR27HR_788 False False False False 
AFR27HR_793 False False False False 
AFR27HR_799 False False False False 
